trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign
479053,14:25:00,14:32:00,46_B,0,642511_Рио
479053,15:06:00,15:10:00,72_A,1,642511_Рио
479053,15:20:00,15:24:00,32_B,2,642511_Рио
479053,15:31:00,15:35:00,33_A,3,642511_Рио
479053,15:57:00,16:07:00,50_A,4,642511_Рио
479053,16:33:00,16:37:00,32_A,5,642511_Рио
479053,16:57:00,17:01:00,67_A,6,642511_Рио
480868,16:21:00,16:32:00,55_A,0,54036_Конкорд
480868,17:07:00,17:17:00,73_A,1,54036_Конкорд
480868,17:26:00,17:31:00,51_A,2,54036_Конкорд
480845,22:41:00,22:46:00,51_A,0,54010_Столица-2
480845,23:06:00,23:10:00,55_A,1,54010_Столица-2
480845,21:36:00,21:47:00,55_A,2,54010_Столица-2
480845,22:22:00,22:32:00,73_A,3,54010_Столица-2
479862,19:18:00,19:25:00,46_B,0,53988_Москва-21
479862,19:59:00,20:03:00,72_A,1,53988_Москва-21
479862,20:13:00,20:17:00,32_A,2,53988_Москва-21
479862,20:24:00,20:28:00,33_A,3,53988_Москва-21
480327,07:20:00,07:23:00,97_Е1,0,642949_Грачевка
480327,07:28:00,07:31:00,64_Е1,1,642949_Грачевка
480327,07:42:00,07:45:00,62_Е1,2,642949_Грачевка
480327,06:57:00,07:00:00,172_Е1,3,642949_Грачевка
479531,22:25:00,22:32:00,46_B,0,642605_Свобода
479531,23:06:00,23:10:00,72_A,1,642605_Свобода
479531,23:20:00,23:24:00,32_B,2,642605_Свобода
479531,23:31:00,23:35:00,33_A,3,642605_Свобода
479531,23:57:00,00:07:00,50_A,4,642605_Свобода
479531,00:33:00,00:37:00,32_A,5,642605_Свобода
479531,00:57:00,01:01:00,67_A,6,642605_Свобода
479531,01:25:00,01:27:00,46_B,7,642605_Свобода
478147,20:55:00,21:00:00,49_B,0,53989_Москва-28
478147,21:13:00,21:23:00,50_C,1,53989_Москва-28
478147,21:42:00,21:46:00,33_A,2,53989_Москва-28
478147,22:09:00,22:12:00,67_A,3,53989_Москва-28
478147,22:25:00,22:29:00,72_A,4,53989_Москва-28
478147,22:39:00,22:43:00,32_C,5,53989_Москва-28
478147,22:58:00,23:02:00,47_A,6,53989_Москва-28
478147,23:22:00,23:25:00,49_B,7,53989_Москва-28
478212,14:07:00,14:15:00,49_B,0,54052_ОМ-349
478212,14:28:00,14:38:00,50_C,1,54052_ОМ-349
478212,14:57:00,15:01:00,33_A,2,54052_ОМ-349
478212,15:24:00,15:27:00,67_A,3,54052_ОМ-349
478212,15:40:00,15:44:00,72_A,4,54052_ОМ-349
478212,15:54:00,15:58:00,32_C,5,54052_ОМ-349
478212,16:13:00,16:17:00,47_A,6,54052_ОМ-349
478761,20:37:00,20:45:00,49_B,0,642508_Олимпиада
478761,20:58:00,21:08:00,50_C,1,642508_Олимпиада
478761,21:27:00,21:31:00,33_A,2,642508_Олимпиада
478761,21:54:00,21:57:00,67_A,3,642508_Олимпиада
478761,22:10:00,22:14:00,72_A,4,642508_Олимпиада
478761,22:24:00,22:28:00,32_C,5,642508_Олимпиада
478761,22:43:00,22:47:00,47_A,6,642508_Олимпиада
479145,17:40:00,17:47:00,46_B,0,642407_Счастье
479145,18:21:00,18:25:00,72_A,1,642407_Счастье
479145,18:35:00,18:39:00,32_B,2,642407_Счастье
479145,18:46:00,18:50:00,33_A,3,642407_Счастье
479145,19:12:00,19:22:00,50_A,4,642407_Счастье
479145,19:48:00,19:52:00,32_A,5,642407_Счастье
479145,20:12:00,20:16:00,67_A,6,642407_Счастье
479859,16:18:00,16:25:00,46_B,0,53988_Москва-21
479859,16:59:00,17:03:00,72_A,1,53988_Москва-21
479859,17:13:00,17:17:00,32_A,2,53988_Москва-21
479859,17:24:00,17:28:00,33_A,3,53988_Москва-21
480521,13:10:00,13:15:00,172_Е1,0,642895_Филька
480521,13:35:00,13:38:00,97_Е1,1,642895_Филька
480521,13:43:00,13:46:00,64_Е1,2,642895_Филька
480521,13:57:00,14:00:00,62_Е1,3,642895_Филька
480521,11:31:00,12:10:00,46_Е1,4,642895_Филька
480521,12:25:00,12:28:00,62_Е2,5,642895_Филька
480521,12:39:00,12:42:00,97_Е2,6,642895_Филька
480521,12:48:00,12:51:00,56_Е2,7,642895_Филька
478755,15:37:00,15:45:00,49_B,0,642508_Олимпиада
478755,15:58:00,16:08:00,50_C,1,642508_Олимпиада
478755,16:27:00,16:31:00,33_A,2,642508_Олимпиада
478755,16:54:00,16:57:00,67_A,3,642508_Олимпиада
478755,17:10:00,17:14:00,72_A,4,642508_Олимпиада
478755,17:24:00,17:28:00,32_C,5,642508_Олимпиада
478755,17:43:00,17:47:00,47_A,6,642508_Олимпиада
478523,11:40:00,11:44:00,72_A,0,54076_Снегири-2
478523,11:54:00,11:58:00,32_C,1,54076_Снегири-2
478523,12:13:00,12:17:00,47_A,2,54076_Снегири-2
480214,13:50:00,14:00:00,50_B,0,54057_Москва-46
480214,14:26:00,14:30:00,32_A,1,54057_Москва-46
480214,14:50:00,14:54:00,67_A,2,54057_Москва-46
480214,15:18:00,15:25:00,46_B,3,54057_Москва-46
480214,15:59:00,16:03:00,72_A,4,54057_Москва-46
480214,16:13:00,16:17:00,32_B,5,54057_Москва-46
480214,16:24:00,16:28:00,33_A,6,54057_Москва-46
479372,11:57:00,12:01:00,67_A,0,54048_Михаил Сеспель
480056,22:20:00,22:24:00,67_A,0,54038_Алина Прима
480056,22:48:00,22:55:00,46_B,1,54038_Алина Прима
480056,23:29:00,23:33:00,72_A,2,54038_Алина Прима
480056,23:43:00,23:47:00,32_B,3,54038_Алина Прима
480056,23:54:00,23:58:00,33_A,4,54038_Алина Прима
480056,00:20:00,00:23:00,50_B,5,54038_Алина Прима
480056,21:20:00,21:30:00,50_B,6,54038_Алина Прима
480056,21:56:00,22:00:00,32_A,7,54038_Алина Прима
478513,23:12:00,23:16:00,33_A,0,53993_Москва-61
478513,23:39:00,23:42:00,67_A,1,53993_Москва-61
478513,23:55:00,23:59:00,72_A,2,53993_Москва-61
478513,00:09:00,00:13:00,32_C,3,53993_Москва-61
478513,00:28:00,00:32:00,47_A,4,53993_Москва-61
478513,00:52:00,00:55:00,49_B,5,53993_Москва-61
479669,11:20:00,11:30:00,50_B,0,54040_Прага
479669,11:56:00,12:00:00,32_B,1,54040_Прага
479669,12:20:00,12:24:00,67_A,2,54040_Прага
479669,12:48:00,12:55:00,46_B,3,54040_Прага
479669,13:29:00,13:33:00,72_A,4,54040_Прага
479669,13:43:00,13:47:00,32_A,5,54040_Прага
479669,13:54:00,13:58:00,33_A,6,54040_Прага
479065,17:25:00,17:32:00,46_B,0,642511_Рио
479065,18:06:00,18:10:00,72_A,1,642511_Рио
479065,18:20:00,18:24:00,32_B,2,642511_Рио
479065,18:31:00,18:35:00,33_A,3,642511_Рио
479065,18:57:00,19:07:00,50_A,4,642511_Рио
479065,19:33:00,19:37:00,32_A,5,642511_Рио
479065,19:57:00,20:01:00,67_A,6,642511_Рио
479715,18:20:00,18:24:00,67_A,0,54040_Прага
479715,18:48:00,18:55:00,46_B,1,54040_Прага
479715,19:29:00,19:33:00,72_A,2,54040_Прага
479715,19:43:00,19:47:00,32_A,3,54040_Прага
479715,19:54:00,19:58:00,33_A,4,54040_Прага
480865,14:51:00,15:02:00,55_A,0,54036_Конкорд
480865,15:37:00,15:47:00,73_A,1,54036_Конкорд
480865,15:56:00,16:01:00,51_A,2,54036_Конкорд
480244,21:18:00,21:25:00,46_B,0,54057_Москва-46
480244,21:59:00,22:03:00,72_A,1,54057_Москва-46
480244,22:13:00,22:17:00,32_B,2,54057_Москва-46
480244,22:24:00,22:28:00,33_A,3,54057_Москва-46
479097,11:40:00,11:47:00,46_B,0,642407_Счастье
479097,12:21:00,12:25:00,72_A,1,642407_Счастье
479097,12:35:00,12:39:00,32_B,2,642407_Счастье
479097,12:46:00,12:50:00,33_A,3,642407_Счастье
479097,13:12:00,13:22:00,50_A,4,642407_Счастье
479097,13:48:00,13:52:00,32_A,5,642407_Счастье
479097,14:12:00,14:16:00,67_A,6,642407_Счастье
479263,09:12:00,09:17:00,46_B,0,568234_Удача
479263,09:51:00,09:55:00,72_A,1,568234_Удача
479263,10:05:00,10:09:00,32_B,2,568234_Удача
479263,10:16:00,10:20:00,33_A,3,568234_Удача
479719,08:23:00,08:30:00,50_B,0,54040_Прага
479719,08:56:00,09:00:00,32_B,1,54040_Прага
479719,09:20:00,09:24:00,67_A,2,54040_Прага
479719,09:48:00,09:55:00,46_B,3,54040_Прага
479719,10:29:00,10:33:00,72_A,4,54040_Прага
479719,10:43:00,10:47:00,32_A,5,54040_Прага
479719,10:54:00,10:58:00,33_A,6,54040_Прага
479579,20:10:00,20:17:00,46_B,0,54054_Роза Ветров
479579,20:51:00,20:55:00,72_A,1,54054_Роза Ветров
479579,21:05:00,21:09:00,32_B,2,54054_Роза Ветров
479579,21:16:00,21:20:00,33_A,3,54054_Роза Ветров
479579,21:42:00,21:52:00,50_A,4,54054_Роза Ветров
479579,22:18:00,22:22:00,32_A,5,54054_Роза Ветров
479579,22:42:00,22:46:00,67_A,6,54054_Роза Ветров
478591,20:07:00,20:15:00,49_B,0,54076_Снегири-2
478591,20:28:00,20:38:00,50_C,1,54076_Снегири-2
478591,20:57:00,21:01:00,33_A,2,54076_Снегири-2
478591,21:24:00,21:27:00,67_A,3,54076_Снегири-2
478591,21:40:00,21:44:00,72_A,4,54076_Снегири-2
478591,21:54:00,21:58:00,32_C,5,54076_Снегири-2
478591,22:13:00,22:17:00,47_A,6,54076_Снегири-2
478621,20:22:00,20:30:00,49_B,0,54077_Снегири-3
478621,20:43:00,20:53:00,50_C,1,54077_Снегири-3
478621,21:12:00,21:16:00,33_A,2,54077_Снегири-3
478621,21:39:00,21:42:00,67_A,3,54077_Снегири-3
478621,21:55:00,21:59:00,72_A,4,54077_Снегири-3
478621,22:09:00,22:13:00,32_C,5,54077_Снегири-3
478621,22:28:00,22:32:00,47_A,6,54077_Снегири-3
480714,22:40:00,22:44:00,72_A,0,54073_Юнга
480714,22:54:00,22:58:00,32_C,1,54073_Юнга
480714,23:13:00,23:17:00,47_A,2,54073_Юнга
480714,23:37:00,23:40:00,49_B,3,54073_Юнга
480714,21:07:00,21:15:00,49_B,4,54073_Юнга
480714,21:28:00,21:38:00,50_C,5,54073_Юнга
480714,21:57:00,22:01:00,33_A,6,54073_Юнга
480714,22:24:00,22:27:00,67_A,7,54073_Юнга
478376,12:10:00,12:15:00,49_B,0,54039_Алина Браво
478376,12:28:00,12:38:00,50_C,1,54039_Алина Браво
478376,12:57:00,13:01:00,33_A,2,54039_Алина Браво
478376,13:24:00,13:27:00,67_A,3,54039_Алина Браво
478376,13:40:00,13:44:00,72_A,4,54039_Алина Браво
478376,13:54:00,13:58:00,32_C,5,54039_Алина Браво
478376,14:13:00,14:17:00,47_A,6,54039_Алина Браво
480159,15:28:00,15:32:00,32_B,0,54194_Адмиралъ
480159,15:39:00,15:43:00,33_A,1,54194_Адмиралъ
480477,17:39:00,17:42:00,97_Е2,0,642931_Пресня
480477,17:48:00,17:51:00,56_Е2,1,642931_Пресня
480477,16:31:00,17:10:00,46_Е1,2,642931_Пресня
480477,17:25:00,17:28:00,62_Е2,3,642931_Пресня
479689,16:29:00,16:33:00,72_A,0,54040_Прага
479689,16:43:00,16:47:00,32_A,1,54040_Прага
479689,16:54:00,16:58:00,33_A,2,54040_Прага
478308,13:10:00,13:14:00,72_A,0,54052_ОМ-349
478308,13:24:00,13:28:00,32_C,1,54052_ОМ-349
478308,13:43:00,13:47:00,47_A,2,54052_ОМ-349
478794,14:54:00,14:58:00,32_C,0,642508_Олимпиада
478794,15:13:00,15:17:00,47_A,1,642508_Олимпиада
480242,19:50:00,20:00:00,50_B,0,54057_Москва-46
480242,20:26:00,20:30:00,32_A,1,54057_Москва-46
480242,20:50:00,20:54:00,67_A,2,54057_Москва-46
479972,18:20:00,18:30:00,50_B,0,54038_Алина Прима
479972,18:56:00,19:00:00,32_A,1,54038_Алина Прима
479972,19:20:00,19:24:00,67_A,2,54038_Алина Прима
479972,19:48:00,19:55:00,46_B,3,54038_Алина Прима
479972,20:29:00,20:33:00,72_A,4,54038_Алина Прима
479972,20:43:00,20:47:00,32_B,5,54038_Алина Прима
479972,20:54:00,20:58:00,33_A,6,54038_Алина Прима
480023,12:23:00,12:30:00,50_B,0,54038_Алина Прима
480023,12:56:00,13:00:00,32_A,1,54038_Алина Прима
480023,13:20:00,13:24:00,67_A,2,54038_Алина Прима
480023,13:48:00,13:55:00,46_B,3,54038_Алина Прима
480023,14:29:00,14:33:00,72_A,4,54038_Алина Прима
480023,14:43:00,14:47:00,32_B,5,54038_Алина Прима
480023,14:54:00,14:58:00,33_A,6,54038_Алина Прима
479278,21:25:00,21:32:00,46_B,0,54048_Михаил Сеспель
479278,22:06:00,22:10:00,72_A,1,54048_Михаил Сеспель
479278,22:20:00,22:24:00,32_B,2,54048_Михаил Сеспель
479278,22:31:00,22:35:00,33_A,3,54048_Михаил Сеспель
479278,22:57:00,23:07:00,50_A,4,54048_Михаил Сеспель
479278,23:33:00,23:37:00,32_A,5,54048_Михаил Сеспель
479278,23:57:00,00:01:00,67_A,6,54048_Михаил Сеспель
479278,00:25:00,00:27:00,46_B,7,54048_Михаил Сеспель
479825,10:03:00,10:10:00,46_B,0,54063_Добрыня
479825,10:44:00,10:48:00,72_A,1,54063_Добрыня
479825,10:58:00,11:02:00,32_A,2,54063_Добрыня
479825,11:09:00,11:13:00,33_A,3,54063_Добрыня
480797,15:21:00,15:32:00,55_A,0,54018_Венеция
480797,16:07:00,16:17:00,73_A,1,54018_Венеция
480797,16:26:00,16:31:00,51_A,2,54018_Венеция
478553,14:24:00,14:28:00,32_C,0,54076_Снегири-2
478553,14:43:00,14:47:00,47_A,1,54076_Снегири-2
479083,21:57:00,22:07:00,50_A,0,642511_Рио
479083,22:33:00,22:37:00,32_A,1,642511_Рио
479083,22:57:00,23:01:00,67_A,2,642511_Рио
479083,23:25:00,23:27:00,46_B,3,642511_Рио
479083,20:25:00,20:32:00,46_B,4,642511_Рио
479083,21:06:00,21:10:00,72_A,5,642511_Рио
479083,21:20:00,21:24:00,32_B,6,642511_Рио
479083,21:31:00,21:35:00,33_A,7,642511_Рио
480461,14:59:00,15:02:00,97_Е2,0,642931_Пресня
480461,15:08:00,15:11:00,56_Е2,1,642931_Пресня
480461,15:30:00,15:35:00,172_Е1,2,642931_Пресня
480461,15:55:00,15:58:00,97_Е1,3,642931_Пресня
480461,16:03:00,16:06:00,64_Е1,4,642931_Пресня
480461,16:17:00,16:20:00,62_Е1,5,642931_Пресня
480461,13:46:00,14:30:00,46_Е1,6,642931_Пресня
480461,14:45:00,14:48:00,62_Е2,7,642931_Пресня
480690,14:27:00,14:31:00,33_A,0,54073_Юнга
480690,14:54:00,14:57:00,67_A,1,54073_Юнга
480690,15:10:00,15:14:00,72_A,2,54073_Юнга
480690,15:24:00,15:28:00,32_C,3,54073_Юнга
480690,15:43:00,15:47:00,47_A,4,54073_Юнга
480186,10:08:00,10:15:00,50_B,0,54194_Адмиралъ
480186,10:41:00,10:45:00,32_A,1,54194_Адмиралъ
480186,11:05:00,11:09:00,67_A,2,54194_Адмиралъ
480186,11:33:00,11:40:00,46_B,3,54194_Адмиралъ
480186,12:14:00,12:18:00,72_A,4,54194_Адмиралъ
480186,12:28:00,12:32:00,32_B,5,54194_Адмиралъ
480186,12:39:00,12:43:00,33_A,6,54194_Адмиралъ
480509,10:55:00,10:58:00,97_Е1,0,642895_Филька
480509,11:03:00,11:06:00,64_Е1,1,642895_Филька
480509,11:17:00,11:20:00,62_Е1,2,642895_Филька
480509,09:01:00,09:30:00,46_Е1,3,642895_Филька
480509,09:45:00,09:48:00,62_Е2,4,642895_Филька
480509,09:59:00,10:02:00,97_Е2,5,642895_Филька
480509,10:08:00,10:11:00,56_Е2,6,642895_Филька
480509,10:30:00,10:35:00,172_Е1,7,642895_Филька
480663,16:07:00,16:15:00,49_B,0,54073_Юнга
480663,16:28:00,16:38:00,50_C,1,54073_Юнга
480663,16:57:00,17:01:00,33_A,2,54073_Юнга
480663,17:24:00,17:27:00,67_A,3,54073_Юнга
480663,17:40:00,17:44:00,72_A,4,54073_Юнга
480663,17:54:00,17:58:00,32_C,5,54073_Юнга
480663,18:13:00,18:17:00,47_A,6,54073_Юнга
479969,15:20:00,15:30:00,50_B,0,54038_Алина Прима
479969,15:56:00,16:00:00,32_A,1,54038_Алина Прима
479969,16:20:00,16:24:00,67_A,2,54038_Алина Прима
479969,16:48:00,16:55:00,46_B,3,54038_Алина Прима
479969,17:29:00,17:33:00,72_A,4,54038_Алина Прима
479969,17:43:00,17:47:00,32_B,5,54038_Алина Прима
479969,17:54:00,17:58:00,33_A,6,54038_Алина Прима
479575,14:10:00,14:17:00,46_B,0,54054_Роза Ветров
479575,14:51:00,14:55:00,72_A,1,54054_Роза Ветров
479575,15:05:00,15:09:00,32_B,2,54054_Роза Ветров
479575,15:16:00,15:20:00,33_A,3,54054_Роза Ветров
479575,15:42:00,15:52:00,50_A,4,54054_Роза Ветров
479575,16:18:00,16:22:00,32_A,5,54054_Роза Ветров
479575,16:42:00,16:46:00,67_A,6,54054_Роза Ветров
478567,16:40:00,16:44:00,72_A,0,54076_Снегири-2
478567,16:54:00,16:58:00,32_C,1,54076_Снегири-2
478567,17:13:00,17:17:00,47_A,2,54076_Снегири-2
480862,13:21:00,13:32:00,55_A,0,54036_Конкорд
480862,14:07:00,14:17:00,73_A,1,54036_Конкорд
480862,14:26:00,14:31:00,51_A,2,54036_Конкорд
478185,12:24:00,12:27:00,67_A,0,54073_Юнга
478185,12:40:00,12:44:00,72_A,1,54073_Юнга
478185,12:54:00,12:58:00,32_C,2,54073_Юнга
478185,13:13:00,13:17:00,47_A,3,54073_Юнга
478865,01:13:00,01:17:00,47_A,0,642508_Олимпиада
478865,01:37:00,01:40:00,49_B,1,642508_Олимпиада
478865,23:07:00,23:15:00,49_B,2,642508_Олимпиада
478865,23:28:00,23:38:00,50_C,3,642508_Олимпиада
478865,23:57:00,00:01:00,33_A,4,642508_Олимпиада
478865,00:24:00,00:27:00,67_A,5,642508_Олимпиада
478865,00:40:00,00:44:00,72_A,6,642508_Олимпиада
478865,00:54:00,00:58:00,32_C,7,642508_Олимпиада
480339,10:12:00,10:15:00,62_Е1,0,642949_Грачевка
480339,07:56:00,08:20:00,46_Е1,1,642949_Грачевка
480339,08:35:00,08:38:00,62_Е2,2,642949_Грачевка
480339,08:49:00,08:52:00,97_Е2,3,642949_Грачевка
480339,08:58:00,09:01:00,56_Е2,4,642949_Грачевка
480339,09:20:00,09:30:00,172_Е1,5,642949_Грачевка
480339,09:50:00,09:53:00,97_Е1,6,642949_Грачевка
480339,09:58:00,10:01:00,64_Е1,7,642949_Грачевка
480262,10:53:00,11:00:00,50_B,0,54057_Москва-46
480262,11:26:00,11:30:00,32_B,1,54057_Москва-46
480262,11:50:00,11:54:00,67_A,2,54057_Москва-46
480262,12:18:00,12:25:00,46_B,3,54057_Москва-46
480262,12:59:00,13:03:00,72_A,4,54057_Москва-46
480262,13:13:00,13:17:00,32_A,5,54057_Москва-46
480262,13:24:00,13:28:00,33_A,6,54057_Москва-46
479245,11:27:00,11:31:00,67_A,0,54047_Организатор
479332,19:31:00,19:35:00,33_A,0,54048_Михаил Сеспель
479332,19:57:00,20:07:00,50_A,1,54048_Михаил Сеспель
479332,20:33:00,20:37:00,32_A,2,54048_Михаил Сеспель
479332,20:57:00,21:01:00,67_A,3,54048_Михаил Сеспель
479819,08:38:00,08:45:00,50_B,0,54063_Добрыня
479819,09:11:00,09:15:00,32_B,1,54063_Добрыня
479819,09:35:00,09:39:00,67_A,2,54063_Добрыня
480755,21:26:00,21:31:00,51_A,0,642367_Идегей
480755,21:51:00,21:55:00,55_A,1,642367_Идегей
480755,20:21:00,20:32:00,55_A,2,642367_Идегей
480755,21:07:00,21:17:00,73_A,3,642367_Идегей
479841,21:35:00,21:39:00,67_A,0,54063_Добрыня
479841,22:03:00,22:10:00,46_B,1,54063_Добрыня
479841,22:44:00,22:48:00,72_A,2,54063_Добрыня
479841,22:58:00,23:02:00,32_B,3,54063_Добрыня
479841,23:09:00,23:13:00,33_A,4,54063_Добрыня
479841,23:35:00,23:38:00,50_B,5,54063_Добрыня
479841,20:35:00,20:45:00,50_B,6,54063_Добрыня
479841,21:11:00,21:15:00,32_A,7,54063_Добрыня
479784,16:44:00,16:48:00,72_A,0,54063_Добрыня
479784,16:58:00,17:02:00,32_B,1,54063_Добрыня
479784,17:09:00,17:13:00,33_A,2,54063_Добрыня
478436,19:37:00,19:45:00,49_B,0,54039_Алина Браво
478436,19:58:00,20:08:00,50_C,1,54039_Алина Браво
478436,20:27:00,20:31:00,33_A,2,54039_Алина Браво
478436,20:54:00,20:57:00,67_A,3,54039_Алина Браво
478436,21:10:00,21:14:00,72_A,4,54039_Алина Браво
478436,21:24:00,21:28:00,32_C,5,54039_Алина Браво
478436,21:43:00,21:47:00,47_A,6,54039_Алина Браво
480495,07:38:00,07:41:00,56_Е2,0,642895_Филька
480495,08:00:00,08:05:00,172_Е1,1,642895_Филька
480495,08:25:00,08:28:00,97_Е1,2,642895_Филька
480495,08:33:00,08:36:00,64_Е1,3,642895_Филька
480495,08:47:00,08:50:00,62_Е1,4,642895_Филька
480495,06:57:00,07:00:00,46_Е1,5,642895_Филька
480495,07:15:00,07:18:00,62_Е2,6,642895_Филька
480495,07:29:00,07:32:00,97_Е2,7,642895_Филька
478648,14:25:00,14:29:00,72_A,0,54077_Снегири-3
478648,14:39:00,14:43:00,32_C,1,54077_Снегири-3
478648,14:58:00,15:02:00,47_A,2,54077_Снегири-3
480094,10:50:00,10:54:00,67_A,0,54068_Москва-24
480094,11:18:00,11:25:00,46_B,1,54068_Москва-24
480094,11:59:00,12:03:00,72_A,2,54068_Москва-24
480094,12:13:00,12:17:00,32_A,3,54068_Москва-24
480094,12:24:00,12:28:00,33_A,4,54068_Москва-24
479272,15:25:00,15:32:00,46_B,0,54048_Михаил Сеспель
479272,16:06:00,16:10:00,72_A,1,54048_Михаил Сеспель
479272,16:20:00,16:24:00,32_B,2,54048_Михаил Сеспель
479272,16:31:00,16:35:00,33_A,3,54048_Михаил Сеспель
479272,16:57:00,17:07:00,50_A,4,54048_Михаил Сеспель
479272,17:33:00,17:37:00,32_A,5,54048_Михаил Сеспель
479272,17:57:00,18:01:00,67_A,6,54048_Михаил Сеспель
479850,17:50:00,18:00:00,50_B,0,53988_Москва-21
479850,18:26:00,18:30:00,32_B,1,53988_Москва-21
479850,18:50:00,18:54:00,67_A,2,53988_Москва-21
478339,20:24:00,20:27:00,67_A,0,54052_ОМ-349
478339,20:40:00,20:44:00,72_A,1,54052_ОМ-349
478339,20:54:00,20:58:00,32_C,2,54052_ОМ-349
478339,21:13:00,21:17:00,47_A,3,54052_ОМ-349
478347,10:12:00,10:16:00,33_A,0,53992_Москва-51
478347,10:39:00,10:42:00,67_A,1,53992_Москва-51
478347,10:55:00,10:59:00,72_A,2,53992_Москва-51
478347,11:09:00,11:13:00,32_C,3,53992_Москва-51
478347,11:28:00,11:32:00,47_A,4,53992_Москва-51
478347,11:52:00,11:55:00,49_B,5,53992_Москва-51
478347,09:25:00,09:30:00,49_B,6,53992_Москва-51
478347,09:43:00,09:53:00,50_C,7,53992_Москва-51
480403,20:47:00,20:50:00,62_Е1,0,642949_Грачевка
480403,18:31:00,19:00:00,46_Е1,1,642949_Грачевка
480403,19:15:00,19:18:00,62_Е2,2,642949_Грачевка
480403,19:29:00,19:32:00,97_Е2,3,642949_Грачевка
480403,19:38:00,19:41:00,56_Е2,4,642949_Грачевка
480403,20:00:00,20:05:00,172_Е1,5,642949_Грачевка
480403,20:25:00,20:28:00,97_Е1,6,642949_Грачевка
480403,20:33:00,20:36:00,64_Е1,7,642949_Грачевка
479231,17:27:00,17:31:00,67_A,0,54047_Организатор
478666,19:39:00,19:43:00,32_C,0,54077_Снегири-3
478666,19:58:00,20:02:00,47_A,1,54077_Снегири-3
478615,15:22:00,15:30:00,49_B,0,54077_Снегири-3
478615,15:43:00,15:53:00,50_C,1,54077_Снегири-3
478615,16:12:00,16:16:00,33_A,2,54077_Снегири-3
478615,16:39:00,16:42:00,67_A,3,54077_Снегири-3
478615,16:55:00,16:59:00,72_A,4,54077_Снегири-3
478615,17:09:00,17:13:00,32_C,5,54077_Снегири-3
478615,17:28:00,17:32:00,47_A,6,54077_Снегири-3
480922,19:21:00,19:32:00,55_A,0,54036_Конкорд
480922,20:07:00,20:17:00,73_A,1,54036_Конкорд
480922,20:26:00,20:31:00,51_A,2,54036_Конкорд
478251,18:24:00,18:28:00,32_C,0,54052_ОМ-349
478251,18:43:00,18:47:00,47_A,1,54052_ОМ-349
478430,19:13:00,19:17:00,47_A,0,54039_Алина Браво
480282,23:50:00,23:54:00,67_A,0,54057_Москва-46
480282,00:18:00,00:25:00,46_B,1,54057_Москва-46
480282,00:59:00,01:03:00,72_A,2,54057_Москва-46
480282,01:13:00,01:17:00,32_A,3,54057_Москва-46
480282,01:24:00,01:28:00,33_A,4,54057_Москва-46
480282,01:50:00,01:53:00,50_B,5,54057_Москва-46
480282,22:50:00,23:00:00,50_B,6,54057_Москва-46
480282,23:26:00,23:30:00,32_B,7,54057_Москва-46
478701,10:25:00,10:30:00,49_B,0,54077_Снегири-3
478701,10:43:00,10:53:00,50_C,1,54077_Снегири-3
478701,11:12:00,11:16:00,33_A,2,54077_Снегири-3
478701,11:39:00,11:42:00,67_A,3,54077_Снегири-3
478701,11:55:00,11:59:00,72_A,4,54077_Снегири-3
478701,12:09:00,12:13:00,32_C,5,54077_Снегири-3
478701,12:28:00,12:32:00,47_A,6,54077_Снегири-3
479787,19:44:00,19:48:00,72_A,0,54063_Добрыня
479787,19:58:00,20:02:00,32_B,1,54063_Добрыня
479787,20:09:00,20:13:00,33_A,2,54063_Добрыня
479615,18:16:00,18:20:00,33_A,0,54054_Роза Ветров
479615,18:42:00,18:52:00,50_A,1,54054_Роза Ветров
479615,19:18:00,19:22:00,32_A,2,54054_Роза Ветров
479615,19:42:00,19:46:00,67_A,3,54054_Роза Ветров
479362,10:20:00,10:24:00,32_B,0,54048_Михаил Сеспель
479362,10:31:00,10:35:00,33_A,1,54048_Михаил Сеспель
479362,10:57:00,11:07:00,50_A,2,54048_Михаил Сеспель
479362,11:33:00,11:37:00,32_A,3,54048_Михаил Сеспель
480126,16:05:00,16:15:00,50_B,0,54194_Адмиралъ
480126,16:41:00,16:45:00,32_A,1,54194_Адмиралъ
480126,17:05:00,17:09:00,67_A,2,54194_Адмиралъ
480126,17:33:00,17:40:00,46_B,3,54194_Адмиралъ
480126,18:14:00,18:18:00,72_A,4,54194_Адмиралъ
480126,18:28:00,18:32:00,32_B,5,54194_Адмиралъ
480126,18:39:00,18:43:00,33_A,6,54194_Адмиралъ
478314,11:13:00,11:17:00,47_A,0,54052_ОМ-349
478575,17:37:00,17:45:00,49_B,0,54076_Снегири-2
478575,17:58:00,18:08:00,50_C,1,54076_Снегири-2
478575,18:27:00,18:31:00,33_A,2,54076_Снегири-2
478575,18:54:00,18:57:00,67_A,3,54076_Снегири-2
478575,19:10:00,19:14:00,72_A,4,54076_Снегири-2
478575,19:24:00,19:28:00,32_C,5,54076_Снегири-2
478575,19:43:00,19:47:00,47_A,6,54076_Снегири-2
479914,10:59:00,11:03:00,72_A,0,53988_Москва-21
479914,11:13:00,11:17:00,32_A,1,53988_Москва-21
479914,11:24:00,11:28:00,33_A,2,53988_Москва-21
479225,19:01:00,19:05:00,33_A,0,54047_Организатор
